geom;geom_comment;molecule;n_pretrain_HF;energy_type;epoch;E;E_sigma;wandb_url;experiment;source;method;embedding;orbitals;reuse_from;n_pretrain_variational;n_shared_molecules;epoch_geom;n_moelcules_shared;batch_size;HF_pretraining_loss
5ed758e2247d4afcbcac2fdd84382072;CNOH_smiles_N=C=O_rot_dist_58;CNOH;0.0;eval;16000.0;-168.5781694793701;0.0014144936298267;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/s924nwh1;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;1999.0;;2048.0;
5ed758e2247d4afcbcac2fdd84382072;CNOH_smiles_N=C=O_rot_dist_58;CNOH;0.0;eval;32000.0;-168.58190490722657;0.0012645087669452;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/s924nwh1;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;3891.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;0.0;-93.39077365875244;0.0011681669947417;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;250.0;-93.39347862243652;0.0010186047338705;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;22.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;1000.0;-93.39583366394044;0.0007439867686263;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;78.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;4000.0;-93.39739356994627;0.0007999211639429;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;351.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;8000.0;-93.39864109039308;0.0007750135003132;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;687.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;16000.0;-93.39810821533204;0.0007691278702933;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;1382.0;;2048.0;
adf13c6e0a70bb28ad9b6589a5e0e67a;CNH_smiles_C#N_rot_dist_57;CNH;0.0;eval;32000.0;-93.3990556716919;0.0006066340373131;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/52kqevn6;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;2925.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;0.0;-105.76611343383787;0.0415071612303951;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;250.0;-116.45189544677734;0.0037778757942104;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;24.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;1000.0;-116.54836009979248;0.0015238354395089;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;87.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;4000.0;-116.57508018493652;0.0011651952580045;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;336.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;8000.0;-116.57424865722656;0.0009536624455437;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;676.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;16000.0;-116.58154235839844;0.0009285589327148;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;1357.0;;2048.0;
bbbfca44b9091198c7125c7f717a805b;C3H4_smiles_C=C=C_rot_dist_55;C3H4;0.0;eval;32000.0;-116.58045303344728;0.0007952064412967;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/7rv0lcly;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;2738.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;0.0;-144.7860629272461;0.0144189329940776;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;0.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;250.0;-148.55973434448242;0.0041273564279364;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;22.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;1000.0;-148.67048301696778;0.0019743509420551;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;84.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;4000.0;-148.69807441711427;0.0017948786887344;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;376.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;8000.0;-148.70228630065918;0.001382321831604;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;735.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;16000.0;-148.70220306396484;0.0013332825740838;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;1579.0;;2048.0;
3780ada9b881baef74b03a48920d511d;CN2H2_smiles_N=C=N_rot_dist_57;CN2H2;0.0;eval;32000.0;-148.7118268585205;0.0019552802603316;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nr204jr7;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;3146.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;0.0;-93.40282688140869;0.0011337677805382;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;250.0;-93.4084047317505;0.0008792772775514;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;23.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;1000.0;-93.4065219116211;0.0009338937038995;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;100.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;4000.0;-93.4077480316162;0.000876388788493;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;407.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;8000.0;-93.40947147369384;0.000761113175393;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;817.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;16000.0;-93.408882522583;0.0007888195999291;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;1601.0;;2048.0;
adc18250f835054d410bd977c58b6cb3;CNH_smiles_C#N_rot_dist_56;CNH;0.0;eval;32000.0;-93.41154811859133;0.0006622260277555;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/z5n7j53b;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;3173.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;0.0;-162.54270706176757;0.033158149841001;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;0.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;250.0;-168.4712075805664;0.0044331968409738;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;23.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;1000.0;-168.5822226715088;0.0019595308450777;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;94.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;4000.0;-168.6052980041504;0.0017966628836714;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;365.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;8000.0;-168.61168960571288;0.0016485285354949;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;718.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;16000.0;-168.61973274230957;0.001217797109049;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;1497.0;;2048.0;
871ddaa9cb59f5350a7a8f28296d3a7a;CNOH_smiles_N=C=O_rot_dist_57;CNOH;0.0;eval;32000.0;-168.6238851928711;0.0014553024077536;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/smkttrwo;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;3056.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;0.0;-107.89717098236083;0.0325746974899317;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;250.0;-116.40981254577636;0.0043009344097818;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;30.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;1000.0;-116.52005363464356;0.0021262928420892;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;108.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;4000.0;-116.5410715866089;0.0013247604390521;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;444.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;8000.0;-116.55013732910156;0.0009804825395919;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;868.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;16000.0;-116.55403285980223;0.0013280496853113;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;1750.0;;2048.0;
0d6a81662b3a848733947c02c9090d96;C3H4_smiles_C=C=C_rot_dist_54;C3H4;0.0;eval;32000.0;-116.55562019348145;0.000849474732768;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bp0ipp0v;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;3449.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;0.0;-93.33048080444335;0.0010186434174642;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;250.0;-93.3278579711914;0.0008683944195127;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;31.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;1000.0;-93.33064807891846;0.0008244502774964;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;111.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;4000.0;-93.333649559021;0.0008080775498437;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;383.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;8000.0;-93.33258235931396;0.0007767614957583;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;792.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;16000.0;-93.3356814956665;0.000793428427286;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;1618.0;;2048.0;
4e31e685328e460abcc0ca3d64eaa5cb;CNH_smiles_C#N_rot_dist_55;CNH;0.0;eval;32000.0;-93.33701072692872;0.0006873637980018;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/espdayjj;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;3342.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;0.0;-143.0459910583496;0.025817245111364;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;0.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;250.0;-148.57045387268067;0.0041393614227595;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;24.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;1000.0;-148.63802635192872;0.0019414313980726;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;91.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;4000.0;-148.66628677368163;0.0014040050232746;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;361.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;8000.0;-148.67327507019044;0.0014116324398948;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;737.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;16000.0;-148.67538475036622;0.0012062731753328;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;1479.0;;2048.0;
f564966fbcdd0e2cb3b684c6270e4d87;CN2H2_smiles_N=C=N_rot_dist_56;CN2H2;0.0;eval;32000.0;-148.67940742492675;0.0010982082176817;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/bvtdidhv;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;2917.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;0.0;-162.15659782409668;0.0328168791534302;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;0.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;250.0;-168.49507217407228;0.003798866948647;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;22.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;1000.0;-168.5907068634033;0.0020204966879711;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;79.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;4000.0;-168.60700950622558;0.0021258944690216;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;339.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;8000.0;-168.61647171020508;0.0014728637580024;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;651.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;16000.0;-168.6218569946289;0.0013675858435022;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;1311.0;;2048.0;
77b8fe492b0c6d92617468f30bc68ea2;CNOH_smiles_N=C=O_rot_dist_56;CNOH;0.0;eval;32000.0;-168.62771919250488;0.0011774863974139;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/w90ltf1x;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;128kshared_tinymol_v10;128000.0;10.0;2727.0;;2048.0;
d08af6707a0a466446d7cf60d2174083;C3H4_smiles_C=C=C_rot_dist_53;C3H4;0.0;eval;0.0;-105.14982154846192;0.0406406740271793;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/da56m2tu;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;0.0;;2048.0;
d08af6707a0a466446d7cf60d2174083;C3H4_smiles_C=C=C_rot_dist_53;C3H4;0.0;eval;250.0;-116.45078731536866;0.003741891484338;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/da56m2tu;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;23.0;;2048.0;
d08af6707a0a466446d7cf60d2174083;C3H4_smiles_C=C=C_rot_dist_53;C3H4;0.0;eval;1000.0;-116.55582103729247;0.001443334297194;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/da56m2tu;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;79.0;;2048.0;
d08af6707a0a466446d7cf60d2174083;C3H4_smiles_C=C=C_rot_dist_53;C3H4;0.0;eval;4000.0;-116.57253425598144;0.0011090172899447;https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/da56m2tu;2023-03-06_tinymol_v10_ablation_n_pretrain;dpe;reuseshared;dpe256;gao_4fd;256kshared_tinymol_v10;256000.0;10.0;315.0;;2048.0;
