,geom,geom_comment,molecule,n_pretrain_HF,energy_type,epoch,E,E_sigma,wandb_url,experiment,source,method,embedding,orbitals,reuse_from,n_pretrain_variational,n_shared_molecules,epoch_geom,n_moelcules_shared,batch_size,HF_pretraining_loss,n_compounds,model_size
13334,d3b7e89f026234f30ef064731c2eadb1,QM7_C3OH6_es,,0.0,eval,0.0,-193.0790395812988,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13335,fb6d4a1291bbcfaac5c60ac300e44b17,QM7_C3NH5_es,,0.0,eval,0.0,-171.9687204284668,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13336,ab614ed39d61f43e11712d4bc512de7a,QM7_C3NH7_es,,0.0,eval,0.0,-173.2244384765625,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13337,438a6262e7fda1a3e1d2ccbb042d16a1,QM7_C3NH7_es,,0.0,eval,0.0,-173.21656951904296,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13338,cdd63247e2e8775a52faa2d4954a6b4a,QM7_C3NH7_es,,0.0,eval,0.0,-173.17455020141605,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13339,32edf74498266802b399d999bf01abd2,QM7_C3NH9_es,,0.0,eval,0.0,-174.44040557861328,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13340,d0ce7d67d9b7cbc64f0880380fda6b1c,QM7_C3NH9_es,,0.0,eval,0.0,-174.45213098144532,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13341,2784c9f5ae0f39d3d4a6b80184a0af8f,QM7_C3NH9_es,,0.0,eval,0.0,-174.46952529907227,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13342,aeccfc789717750150fe416bd0d2b435,QM7_C3NH5_es,,0.0,eval,0.0,-172.045810546875,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13343,797c8679d4f366856d997776a749a57d,QM7_C3NH_es,,0.0,eval,0.0,-169.52228149414063,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13344,c036be847f9ba26575e75a3cab9c60ca,QM7_C3NH3_es,,0.0,eval,0.0,-170.805744140625,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13345,2520f11740d0ba5a855dfd2797f683a2,QM7_C3NH9_es,,0.0,eval,0.0,-174.46356112670898,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13346,53a4c37c8c59f43fffde54e67487e6f9,QM7_C3NH7_es,,0.0,eval,0.0,-173.21219186401368,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13347,eae0769c8e5901db8a2414aef35c8f97,QM7_C3NH7_es,,0.0,eval,0.0,-173.2056672363281,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13348,250cb6a8db3c55a89292671434097581,QM7_C4H6_es,,0.0,eval,0.0,-155.94524008178712,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13349,63c5c1611d5312ffce578d658b8c5ada,QM7_C4H8_es,,0.0,eval,0.0,-157.1921199645996,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13350,021473b5b550302af78603127b348aac,QM7_C4H6_es,,0.0,eval,0.0,-155.91137771606446,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13351,5e8c80d303c7354add813415d6f28966,QM7_C4H8_es,,0.0,eval,0.0,-157.19990884399414,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13352,a474b9b0d919fec2e0ca2586caafa948,QM7_C4H8_es,,0.0,eval,0.0,-157.1940809326172,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13353,508151d206ffa07ee55a3ea964501d62,QM7_C4H2_es,,0.0,eval,0.0,-153.45754083251953,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13354,a2c1f3dc55409b1f21849cbf2282d137,QM7_C4H4_es,,0.0,eval,0.0,-154.7136135559082,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13355,51a587c756422c73879914d07fe316d4,QM7_C4H10_es,,0.0,eval,0.0,-158.4314535522461,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13356,92d435f64a761eeee4209bebbebb024c,QM7_C4H6_es,,0.0,eval,0.0,-155.96374325561524,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13357,73e81c547d65290f2dadb3859e5b0682,QM7_C4H10_es,,0.0,eval,0.0,-158.42744815063477,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13358,1ce56558bfa6817d89dcfc4c25b9004b,QM7_C4H8_es,,0.0,eval,0.0,-157.18264700317383,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13359,b06781596426edeb68a824ed84696e81,QM7_C4H8_es,,0.0,eval,0.0,-157.17783755493164,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13360,99b39d93b42775a4777380137e88b8de,QM7_C3H4_es,,0.0,eval,0.0,-116.64337533569336,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13361,2d48b769ead326a0672482962034126a,QM7_C3H6_es,,0.0,eval,0.0,-117.88697831726074,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13362,4f14fd152b2775e365acc1c6fd010571,QM7_C3H8_es,,0.0,eval,0.0,-119.12458421325684,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13363,16174b01b269e57f0f586ce2bc0f4670,QM7_C2OH6_es,,0.0,eval,0.0,-155.00581240844727,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13364,57bb9cb50fb946f0a016a9727feea628,QM7_C2OH4_es,,0.0,eval,0.0,-153.81334075927734,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13365,853b676dacf9d7d17b654d7529c42722,QM7_C2OH6_es,,0.0,eval,0.0,-155.02954656982422,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13366,44b4330b5978c4357958375e9f5297ea,QM7_C2OH4_es,,0.0,eval,0.0,-153.7711247253418,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13367,cdc969ca76610c6d6da05127ff8c6fcb,QM7_C2NH7_es,,0.0,eval,0.0,-135.1601852722168,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13368,f2b8b64a0cc99268bfe40f35f85b7472,C2H2_smiles_C#C_es,,0.0,eval,0.0,-77.3236810913086,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13369,ba02983b9dc30f345dcf0fd4121bdb99,QM7_C2NH3_es,,0.0,eval,0.0,-132.73850006103515,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13370,092ac1f82f72dba2c49226739f9649c3,QM7_C2NH7_es,,0.0,eval,0.0,-135.14632901000977,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13371,43b92d866504253d847cf2d1406481df,QM7_C2H6_es,,0.0,eval,0.0,-79.81633616638183,,,2023-05-11_reuse_midimol_699torsions_256k_largescale_qm7,gnn_phisnet,reuse,gnn_phisnet,,,,1.0,0.0,,1500.0,,,
13572,089ae2b9292b76eca5aedd9fc1111854,C2_dimer_2.2,C2,,,,-75.785788904986,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13574,10f739144fc27142afcb0e35a607bb49,C2_dimer_3.6,C2,,,,-75.670719619462,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13576,3b3a25096390e61372de0ca773c8eaf2,C2_dimer_2.3,C2,,,,-75.800077950887,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13578,3fa972bb433099446dfea54e900b0d7b,C2_dimer_3.9,C2,,,,-75.646290925115,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13580,5443cb209f3807b9232633a33996f45c,C2_dimer_2.7,C2,,,,-75.778814834051,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13582,689dfc79d74b1d149fcf2feb22949afd,C2_dimer_2.1,C2,,,,-75.757466274716,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13584,9b7a715152366943116e88cdfb7d2157,C2_dimer_4.2,C2,,,,-75.627657271309,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13586,b36f3860e297d58a8e473b12c9fb234d,C2_dimer_3.0,C2,,,,-75.726636154937,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13588,c0252b6b51f3d5cb890808a1a6b2b761,C2_dimer_2.4,C2,,,,-75.803977793372,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13590,fee115442f8ec1f3d2b01a0f7848e384,C2_dimer_3.3,C2,,,,-75.698951257341,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13592,089ae2b9292b76eca5aedd9fc1111854,C2_dimer_2.2,C2,,,,-75.872538546021,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13594,10f739144fc27142afcb0e35a607bb49,C2_dimer_3.6,C2,,,,-75.743249343346,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13596,3b3a25096390e61372de0ca773c8eaf2,C2_dimer_2.3,C2,,,,-75.882541401706,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13598,3fa972bb433099446dfea54e900b0d7b,C2_dimer_3.9,C2,,,,-75.716993257861,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13600,5443cb209f3807b9232633a33996f45c,C2_dimer_2.7,C2,,,,-75.851908748373,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13602,689dfc79d74b1d149fcf2feb22949afd,C2_dimer_2.1,C2,,,,-75.849596736125,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13604,9b7a715152366943116e88cdfb7d2157,C2_dimer_4.2,C2,,,,-75.696226795325,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13606,b36f3860e297d58a8e473b12c9fb234d,C2_dimer_3.0,C2,,,,-75.803097008257,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13608,c0252b6b51f3d5cb890808a1a6b2b761,C2_dimer_2.4,C2,,,,-75.883089742056,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13610,fee115442f8ec1f3d2b01a0f7848e384,C2_dimer_3.3,C2,,,,-75.773264026632,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13612,089ae2b9292b76eca5aedd9fc1111854,C2_dimer_2.2,C2,,,,-75.898508175689,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13614,10f739144fc27142afcb0e35a607bb49,C2_dimer_3.6,C2,,,,-75.765706710823,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13616,3b3a25096390e61372de0ca773c8eaf2,C2_dimer_2.3,C2,,,,-75.907786779606,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13618,3fa972bb433099446dfea54e900b0d7b,C2_dimer_3.9,C2,,,,-75.738866530834,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13620,5443cb209f3807b9232633a33996f45c,C2_dimer_2.7,C2,,,,-75.875260885788,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13622,689dfc79d74b1d149fcf2feb22949afd,C2_dimer_2.1,C2,,,,-75.87645640495,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13624,9b7a715152366943116e88cdfb7d2157,C2_dimer_4.2,C2,,,,-75.717539256946,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13626,b36f3860e297d58a8e473b12c9fb234d,C2_dimer_3.0,C2,,,,-75.826918791521,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13628,c0252b6b51f3d5cb890808a1a6b2b761,C2_dimer_2.4,C2,,,,-75.907736050062,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13630,fee115442f8ec1f3d2b01a0f7848e384,C2_dimer_3.3,C2,,,,-75.796372017757,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13633,089ae2b9292b76eca5aedd9fc1111854,C2_dimer_2.2,C2,,,,-75.39743703709887,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13637,10f739144fc27142afcb0e35a607bb49,C2_dimer_3.6,C2,,,,-75.32406006618669,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13641,3b3a25096390e61372de0ca773c8eaf2,C2_dimer_2.3,C2,,,,-75.40644097869384,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13645,3fa972bb433099446dfea54e900b0d7b,C2_dimer_3.9,C2,,,,-75.2763747350875,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13649,5443cb209f3807b9232633a33996f45c,C2_dimer_2.7,C2,,,,-75.37141508566216,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13653,689dfc79d74b1d149fcf2feb22949afd,C2_dimer_2.1,C2,,,,-75.37545247668527,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13657,9b7a715152366943116e88cdfb7d2157,C2_dimer_4.2,C2,,,,-75.23255187614691,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13661,b36f3860e297d58a8e473b12c9fb234d,C2_dimer_3.0,C2,,,,-75.4209851208438,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13665,c0252b6b51f3d5cb890808a1a6b2b761,C2_dimer_2.4,C2,,,,-75.40595147123874,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13669,fee115442f8ec1f3d2b01a0f7848e384,C2_dimer_3.3,C2,,,,-75.37381341180063,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13672,03274dd0e8708bf7e831d0ddd9b2006b,C2_dimer_1.8897,C2,,,,-75.629526190867,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13674,0d18fda509c5ddc118f5798db325c64d,C2_dimer_2.3480,C2,,,,-75.80305625884,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13676,1ca470c347bf48e4545c5d971e1c2406,C2_dimer_5.2912,C2,,,,-75.62170064244,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13678,1e3838d73978795831793c3c51d03c97,C2_dimer_3.0236,C2,,,,-75.724666516584,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13680,2800da6afda82954950a4d247ce22888,C2_dimer_2.2677,C2,,,,-75.796750474099,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13682,2a191964c2aa2df76fb96c9ed502f4c9,C2_dimer_3.4015,C2,,,,-75.689161403728,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13684,2eb44d60f030977a185e36e7ca1caee9,C2_dimer_4.9133,C2,,,,-75.613313845948,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13686,4081abe1fbcb7c23239a60706093df4b,C2_dimer_2.4566,C2,,,,-75.802693726907,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13688,915c6c08e0abb5ca2dfba5cbd3ebf5d1,C2_dimer_2.0787,C2,,,,-75.749195921744,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13690,ac67583200dd60f0ac88b94a9aa72565,C2_dimer_4.1574,C2,,,,-75.629894922589,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13692,be70264a5d45fd97e62eb0f507ee7a33,C2_dimer_2.6456,C2,,,,-75.786007576311,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13694,d266714b4645644a77a31ed7f0b44476,C2_dimer_1.7008,C2,,,,-75.44105402774,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13696,d5cc664c9c65e4065404c39fd1ca4d73,C2_dimer_4.5354,C2,,,,-75.615348849928,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13698,f417f5143aaafd71271e4bc5f39f3a04,C2_dimer_3.7795,C2,,,,-75.655497822685,,,CCSD(T)_ccpCVDZ,orca_CCSD(T)_ccpCVDZ,indep,,,,,,,,,,,
13700,03274dd0e8708bf7e831d0ddd9b2006b,C2_dimer_1.8897,C2,,,,-75.73730906035,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13702,0d18fda509c5ddc118f5798db325c64d,C2_dimer_2.3480,C2,,,,-75.88380282481,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13704,1ca470c347bf48e4545c5d971e1c2406,C2_dimer_5.2912,C2,,,,-75.679463244461,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13706,1e3838d73978795831793c3c51d03c97,C2_dimer_3.0236,C2,,,,-75.80092988381,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13708,2800da6afda82954950a4d247ce22888,C2_dimer_2.2677,C2,,,,-75.880492529642,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13710,2a191964c2aa2df76fb96c9ed502f4c9,C2_dimer_3.4015,C2,,,,-75.762856814542,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13712,2eb44d60f030977a185e36e7ca1caee9,C2_dimer_4.9133,C2,,,,-75.674609178119,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13714,4081abe1fbcb7c23239a60706093df4b,C2_dimer_2.4566,C2,,,,-75.880255494799,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13716,915c6c08e0abb5ca2dfba5cbd3ebf5d1,C2_dimer_2.0787,C2,,,,-75.842631716035,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13718,ac67583200dd60f0ac88b94a9aa72565,C2_dimer_4.1574,C2,,,,-75.698796378188,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13720,be70264a5d45fd97e62eb0f507ee7a33,C2_dimer_2.6456,C2,,,,-75.859846325328,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13722,d266714b4645644a77a31ed7f0b44476,C2_dimer_1.7008,C2,,,,-75.562767399711,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13724,d5cc664c9c65e4065404c39fd1ca4d73,C2_dimer_4.5354,C2,,,,-75.680851123558,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13726,f417f5143aaafd71271e4bc5f39f3a04,C2_dimer_3.7795,C2,,,,-75.726956591534,,,CCSD(T)_ccpCVTZ,orca_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
13728,03274dd0e8708bf7e831d0ddd9b2006b,C2_dimer_1.8897,C2,,,,-75.766870133241,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13730,0d18fda509c5ddc118f5798db325c64d,C2_dimer_2.3480,C2,,,,-75.908747536635,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13732,1ca470c347bf48e4545c5d971e1c2406,C2_dimer_5.2912,C2,,,,-75.697692898303,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13734,1e3838d73978795831793c3c51d03c97,C2_dimer_3.0236,C2,,,,-75.824692112531,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13736,2800da6afda82954950a4d247ce22888,C2_dimer_2.2677,C2,,,,-75.90595635169,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13738,2a191964c2aa2df76fb96c9ed502f4c9,C2_dimer_3.4015,C2,,,,-75.785738011116,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13740,2eb44d60f030977a185e36e7ca1caee9,C2_dimer_4.9133,C2,,,,-75.69402062507,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13742,4081abe1fbcb7c23239a60706093df4b,C2_dimer_2.4566,C2,,,,-75.9046100323,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13744,915c6c08e0abb5ca2dfba5cbd3ebf5d1,C2_dimer_2.0787,C2,,,,-75.869708247262,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13746,ac67583200dd60f0ac88b94a9aa72565,C2_dimer_4.1574,C2,,,,-75.720191421112,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13748,be70264a5d45fd97e62eb0f507ee7a33,C2_dimer_2.6456,C2,,,,-75.883393773702,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13750,d266714b4645644a77a31ed7f0b44476,C2_dimer_1.7008,C2,,,,-75.594290929578,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13752,d5cc664c9c65e4065404c39fd1ca4d73,C2_dimer_4.5354,C2,,,,-75.701406673646,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13754,f417f5143aaafd71271e4bc5f39f3a04,C2_dimer_3.7795,C2,,,,-75.749056838783,,,CCSD(T)_ccpCVQZ,orca_CCSD(T)_ccpCVQZ,indep,,,,,,,,,,,
13757,03274dd0e8708bf7e831d0ddd9b2006b,C2_dimer_1.8897,C2,,,,-75.26516832127938,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13761,0d18fda509c5ddc118f5798db325c64d,C2_dimer_2.3480,C2,,,,-75.40720860126032,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13765,1ca470c347bf48e4545c5d971e1c2406,C2_dimer_5.2912,C2,,,,-75.10885041066422,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13769,1e3838d73978795831793c3c51d03c97,C2_dimer_3.0236,C2,,,,-75.41756595674589,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13773,2800da6afda82954950a4d247ce22888,C2_dimer_2.2677,C2,,,,-75.4047193902592,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
13777,2a191964c2aa2df76fb96c9ed502f4c9,C2_dimer_3.4015,C2,,,,-75.35695005036726,,,HF_CBS_234,orca_HF_CBS_234,indep,,,,,,,,,,,
